Annual_Salary,Total_Deductions,Taxable_Income,Rent_Paid,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Donations_80G,Groceries,Utilities,Entertainment,Healthcare,label
2031107.0,434082.0,1547025.0,202775.0,130429.0,41691.0,43240.0,200000.0,18722.0,98117.0,31863.0,24013.0,69340.0,0
2426395.0,308745.0,2067650.0,109336.0,34700.0,45512.0,22634.0,200000.0,5899.0,91023.0,44207.0,70942.0,84601.0,0
743054.0,318616.0,374438.0,215565.0,59778.0,6519.0,49630.0,200000.0,2689.0,28696.0,39484.0,67258.0,69420.0,0
2400609.0,68694.0,2281915.0,292695.0,24618.0,9603.0,29351.0,0.0,5122.0,100983.0,84228.0,54910.0,36165.0,0
724912.0,277912.0,397000.0,320891.0,127006.0,32157.0,16727.0,100000.0,2022.0,42339.0,67630.0,83047.0,58720.0,0
1887331.0,51506.0,1785825.0,202258.0,33340.0,3744.0,11962.0,0.0,2460.0,48367.0,40019.0,84242.0,86153.0,0
491865.0,218211.0,223654.0,212970.0,69087.0,29432.0,14745.0,100000.0,4947.0,62143.0,42658.0,52307.0,71869.0,0
2475406.0,76590.0,2348816.0,186611.0,15641.0,35081.0,6665.0,0.0,19203.0,85842.0,19865.0,73710.0,60831.0,0
2350013.0,1520635.2494501055,779377.7505498945,297228.0,125829.0,37997.0,28060.0,0.0,1324024.2494501055,36039.0,87869.0,58973.0,80911.0,1
2254971.0,205362.0,1999609.0,259635.0,45475.0,18395.0,28706.0,100000.0,12786.0,41388.0,67350.0,58735.0,28226.0,0
1661466.0,68900.0,1542566.0,1796794.913715765,12297.0,44222.0,5730.0,0.0,6651.0,34939.0,62027.0,34378.0,48227.0,1
2369510.0,337296.0,1982214.0,106086.0,64925.0,17793.0,33896.0,200000.0,20682.0,54621.0,78371.0,87039.0,37399.0,0
1863807.0,1811495.1413005572,2311.8586994428188,108151.0,123099.0,8750.0,38367.0,200000.0,1428681.1413005572,28141.0,35424.0,71781.0,86021.0,1
1652078.0,136185.0,1465893.0,164700.0,104188.0,26026.0,3083.0,0.0,2888.0,20105.0,71873.0,85537.0,46465.0,0
831374.0,309012.0,472362.0,216643.0,19404.0,34675.0,40566.0,200000.0,14367.0,77771.0,98555.0,48534.0,65579.0,0
1299005.0,212738.0,1036267.0,205074.0,92067.0,2172.0,9271.0,100000.0,9228.0,64262.0,61983.0,24431.0,85893.0,0
2385209.0,293282.0,2041927.0,88068.0,133175.0,4054.0,35369.0,100000.0,20684.0,94433.0,56700.0,40909.0,60267.0,0
2061793.0,208514.0,1803279.0,367516.0,39082.0,46250.0,15804.0,100000.0,7378.0,67375.0,57920.0,20681.0,94589.0,0
1967438.0,281263.995303181,1636174.004696819,100074.0,217850.995303181,9424.0,45349.0,0.0,16460.0,57726.0,68765.0,78302.0,70592.0,1
890042.0,785288.8997372781,54753.100262721884,202115.0,81159.0,20245.0,46040.0,0.0,633523.8997372781,72808.0,75441.0,79838.0,96116.0,1
1909090.0,1869568.4871230996,0.0,195598.0,37158.0,7135.0,27125.0,100000.0,5192.0,95806.0,93559.0,33660.0,47278.0,1
1812290.0,198596.0,1563694.0,348854.0,28884.0,22484.0,40437.0,100000.0,6791.0,33082.0,45582.0,86353.0,42871.0,0
1253499.0,127553.0,1075946.0,343427.0,65942.0,20908.0,36854.0,0.0,3849.0,68325.0,74172.0,35691.0,21578.0,0
2346793.0,186093.0,2110700.0,90207.0,23386.0,25216.0,14904.0,100000.0,22587.0,20255.0,28730.0,49027.0,32560.0,0
1861074.0,81148.0,1729926.0,219544.0,22931.0,40317.0,16252.0,0.0,1648.0,22284.0,93849.0,49719.0,94234.0,0
440738.0,243859.0,146879.0,120197.0,130970.0,42761.0,45264.0,0.0,24864.0,60371.0,79608.0,49402.0,23149.0,0
1011213.0,145396.0,815817.0,221130.0,76709.0,21097.0,40157.0,0.0,7433.0,47170.0,64115.0,41258.0,50110.0,0
2046836.0,199832.0,1797004.0,343852.0,130526.0,15995.0,43066.0,0.0,10245.0,66513.0,29443.0,85222.0,48042.0,0
1607068.0,225253.0,1331815.0,164703.0,49649.0,34493.0,34305.0,100000.0,6806.0,79331.0,69207.0,58161.0,84952.0,0
685555.0,54321.0,581234.0,126154.0,917.0,44231.0,5398.0,0.0,3775.0,48171.0,42742.0,21634.0,53930.0,0
2112503.0,84357.0,1978146.0,213669.0,26049.0,39887.0,4818.0,0.0,13603.0,56233.0,22981.0,83638.0,90461.0,0
786193.0,162506.0,573687.0,175665.0,105410.0,24366.0,19680.0,0.0,13050.0,102175.0,85889.0,20572.0,81715.0,0
2312584.0,143540.0,2119044.0,135841.0,75033.0,16940.0,34409.0,0.0,17158.0,76019.0,35057.0,87129.0,64888.0,0
2489271.0,94202.0,2345069.0,194397.0,44739.0,8693.0,39930.0,0.0,840.0,54681.0,47393.0,76708.0,53751.0,0
1850976.0,228365.0,1572611.0,347219.0,62875.0,38505.0,14622.0,100000.0,12363.0,20840.0,94879.0,20071.0,77061.0,0
1153315.0,395901.0,707414.0,218731.0,121219.0,49593.0,15896.0,200000.0,9193.0,86567.0,52283.0,77143.0,97689.0,0
1066997.0,73571.0,943426.0,213623.0,30106.0,6078.0,14892.0,0.0,22495.0,45973.0,28392.0,84052.0,70293.0,0
1950522.0,89188.0,1811334.0,116593.0,35931.0,20811.0,23185.0,0.0,9261.0,48700.0,67102.0,26607.0,38924.0,0
905950.0,534813.7318126273,321136.2681873727,128777.0,270847.7318126273,40047.0,30951.0,200000.0,3621.0,85899.0,83311.0,76132.0,58098.0,1
2132682.0,1952110.4629384645,130571.53706153552,185400.0,144866.0,45487.0,13900.0,0.0,10006.0,75681.0,38031.0,51231.0,33296.0,1
973441.0,167619.0,755822.0,294764.0,16351.0,17304.0,20056.0,100000.0,13908.0,33794.0,54612.0,49650.0,81676.0,0
2335740.0,84578.0,2201162.0,126101.0,52691.0,7130.0,10891.0,0.0,13866.0,60414.0,64771.0,26896.0,24531.0,0
1784418.0,114304.0,1620114.0,276749.0,77789.0,19229.0,7349.0,0.0,9937.0,101978.0,87015.0,80667.0,28568.0,0
940677.0,231326.0,659351.0,282041.0,113903.0,9890.0,2159.0,100000.0,5374.0,91765.0,33429.0,45429.0,55691.0,0
1493314.0,129265.0,1314049.0,388617.0,2985.0,5209.0,18895.0,100000.0,2176.0,57174.0,98155.0,68338.0,56908.0,0
2366382.0,395713.0,1920669.0,301796.0,133872.0,36885.0,15997.0,200000.0,8959.0,46050.0,35942.0,41833.0,60671.0,0
1507955.0,97525.33286758472,1360429.6671324153,392229.0,208841.33286758472,12734.0,515.0,0.0,2810.0,45287.0,26153.0,86951.0,71566.0,1
1847960.0,322376.0,1475584.0,299780.0,149359.0,28677.0,33949.0,100000.0,10391.0,94022.0,34644.0,98613.0,75571.0,0
797710.0,355085.0,392625.0,262170.0,120018.0,3981.0,16678.0,200000.0,14408.0,33014.0,52240.0,89972.0,80705.0,0
1954623.0,116551.0,1788072.0,118333.0,87959.0,5594.0,19782.0,0.0,3216.0,26343.0,51671.0,61263.0,82678.0,0
1960473.0,179532.0,1730941.0,220641.0,27048.0,15029.0,34273.0,100000.0,3182.0,62080.0,57602.0,82826.0,28498.0,0
785925.0,331502.0,404423.0,135077.0,72827.0,25883.0,17632.0,200000.0,15160.0,62154.0,84787.0,49564.0,44431.0,0
2308327.0,280060.0,1978267.0,152692.0,146510.0,1814.0,7533.0,100000.0,24203.0,74317.0,94819.0,20935.0,48780.0,0
1367344.0,148021.0,1169323.0,262024.0,86346.0,25006.0,20863.0,0.0,15806.0,85085.0,95686.0,21484.0,42912.0,0
1045188.0,304768.0,690420.0,389237.0,143279.0,35422.0,25464.0,100000.0,603.0,85338.0,85729.0,23200.0,63132.0,0
994604.0,198820.0,745784.0,319719.0,114091.0,35328.0,33324.0,0.0,16077.0,89379.0,55048.0,38199.0,42660.0,0
1759490.0,254577.0,1454913.0,275161.0,85178.0,20855.0,33798.0,100000.0,14746.0,25319.0,51179.0,80259.0,38139.0,0
2019135.0,229329.0,1739806.0,362239.0,66216.0,44476.0,10304.0,100000.0,8333.0,58868.0,21706.0,56728.0,100120.0,0
1343187.0,233860.0,1059327.0,116609.0,70744.0,41203.0,19267.0,100000.0,2646.0,33796.0,95178.0,66561.0,67167.0,0
1490805.0,246013.0,1194792.0,170306.0,6901.0,20900.0,4368.0,200000.0,13844.0,30881.0,64637.0,35732.0,98156.0,0
1898585.0,293471.0,1555114.0,368963.0,132610.0,9460.0,49002.0,100000.0,2399.0,70157.0,73063.0,74813.0,25280.0,0
1396121.0,173073.0,1173048.0,259587.0,122439.0,23853.0,9916.0,0.0,16865.0,76273.0,32578.0,64658.0,56117.0,0
2097900.0,1958295.4612787243,89604.53872127575,177756.0,143184.0,22553.0,5974.0,0.0,11197.0,64198.0,68223.0,99077.0,28864.0,1
1223346.0,353893.92390586913,819452.0760941309,114681.0,240979.9239058691,2936.0,28885.0,100000.0,19517.0,103565.0,40014.0,36138.0,47153.0,1
1316838.0,158566.0,1108272.0,213172.0,120747.0,946.0,19585.0,0.0,17288.0,60920.0,72619.0,95122.0,20622.0,0
2346504.0,2813021.5251017986,0.0,248509.0,57620.0,18293.0,463.0,200000.0,16150.0,92878.0,77734.0,82729.0,98997.0,1
2114331.0,69070.0,1995261.0,345972.0,10442.0,1881.0,39867.0,0.0,16880.0,58925.0,79787.0,67609.0,68846.0,0
1580887.0,1209487.6191793846,321399.38082061545,380549.0,47574.0,48849.0,26327.0,100000.0,982042.6191793846,73265.0,26609.0,87474.0,75757.0,1
1791538.0,148519.0,1593019.0,2110094.2893417072,46151.0,48785.0,42137.0,0.0,11446.0,44460.0,33683.0,93323.0,87697.0,1
467642.0,238846.0,178796.0,87461.0,81257.0,31730.0,4938.0,100000.0,20921.0,38371.0,59894.0,42290.0,85614.0,0
1731329.0,70143.0,1611186.0,143095.0,3849.0,14191.0,36444.0,0.0,15659.0,68715.0,69497.0,20187.0,76548.0,0
973189.0,1094865.5361697653,0.0,290695.0,110684.0,19183.0,25142.0,200000.0,726968.5361697653,39222.0,90574.0,71641.0,46117.0,1
1479924.0,301236.0,1128688.0,89171.0,69783.0,6470.0,24054.0,200000.0,929.0,18121.0,25979.0,89392.0,59475.0,0
970451.0,75949.0,844502.0,373481.0,27586.0,13675.0,19773.0,0.0,14915.0,78676.0,44965.0,66746.0,95053.0,0
1402163.0,149885.0,1202278.0,323051.0,73155.0,30143.0,38353.0,0.0,8234.0,33964.0,59558.0,69839.0,55575.0,0
1964718.0,180870.0,1733848.0,1468675.0346701676,25963.0,2077.0,41821.0,100000.0,11009.0,82610.0,49247.0,79059.0,39589.0,1
627286.0,211308.0,365978.0,315422.0,36182.0,43059.0,10740.0,100000.0,21327.0,69504.0,43044.0,99638.0,34871.0,0
525885.0,101523.0,374362.0,307208.0,48442.0,13001.0,15103.0,0.0,24977.0,51037.0,52865.0,32163.0,90997.0,0
2385209.0,353299.2968924967,1981909.7031075032,88068.0,210017.2968924967,4054.0,35369.0,100000.0,20684.0,94433.0,56700.0,40909.0,60267.0,1
2054753.0,2266875.6232814565,0.0,206310.0,10703.0,34581.0,363.0,0.0,7973.0,25403.0,28262.0,50033.0,35995.0,1
2494157.0,187085.0,2257072.0,290545.0,52874.0,20288.0,5296.0,100000.0,8627.0,26709.0,36330.0,89685.0,24818.0,0
1030265.0,84315.0,895950.0,278137.0,33276.0,40461.0,2841.0,0.0,7737.0,38197.0,84767.0,53871.0,97755.0,0
2069211.0,318305.0,1700906.0,291841.0,61799.0,40150.0,3565.0,200000.0,12791.0,68145.0,65859.0,90118.0,81904.0,0
2332247.0,299707.0,1982540.0,251033.0,37044.0,34028.0,20425.0,200000.0,8210.0,62595.0,42442.0,45228.0,53535.0,0
2186921.0,258690.33994216338,1878230.6600578367,114518.0,264809.3399421634,32764.0,5753.0,0.0,10588.0,29294.0,54624.0,34792.0,51490.0,1
815008.0,329142.0,435866.0,288434.0,70463.0,23776.0,23649.0,200000.0,11254.0,91399.0,90220.0,61447.0,58944.0,0
1412117.0,101104.0,1261013.0,87597.0,43937.0,24881.0,26957.0,0.0,5329.0,23754.0,43889.0,97638.0,49032.0,0
1997690.0,179097.0,1768593.0,254037.0,33455.0,25081.0,15696.0,100000.0,4865.0,19376.0,26904.0,48267.0,21575.0,0
993586.0,370969.51043252915,572616.4895674709,82257.0,242856.51043252918,24941.0,22559.0,100000.0,19116.0,92513.0,80155.0,30306.0,90601.0,1
1922688.0,299615.0,1573073.0,315796.0,95402.0,44148.0,49549.0,100000.0,10516.0,65840.0,27298.0,79782.0,93482.0,0
888011.0,325601.0,512410.0,367516.0,58817.0,42614.0,1996.0,200000.0,22174.0,59642.0,69304.0,46869.0,86712.0,0
988579.0,174523.0,764056.0,375524.0,32920.0,20884.0,17575.0,100000.0,3144.0,77868.0,82198.0,80778.0,63714.0,0
789593.0,188671.0,550922.0,348050.0,10728.0,47111.0,14997.0,100000.0,15835.0,90402.0,27139.0,39522.0,62692.0,0
950222.0,749167.3367602152,151054.66323978477,369768.0,137686.0,33078.0,25425.0,100000.0,443553.3367602153,88964.0,21272.0,58544.0,32197.0,1
1317559.0,171497.0,1096062.0,119901.0,77603.0,43618.0,41979.0,0.0,8297.0,35434.0,26964.0,76370.0,64941.0,0
2136857.0,292746.0,1794111.0,233124.0,130841.0,30313.0,18445.0,100000.0,13147.0,59695.0,74679.0,64583.0,72399.0,0
2118224.0,66626.0,2001598.0,284535.0,19288.0,10450.0,17285.0,0.0,19603.0,92664.0,65546.0,27122.0,20992.0,0
1767223.0,283407.99669979507,1433815.0033002049,303564.0,299905.99669979507,32698.0,42919.0,0.0,22331.0,64937.0,42100.0,93553.0,67823.0,1
523618.0,800169.5319723708,0.0,377572.0,129974.0,22191.0,40067.0,200000.0,403555.53197237087,47963.0,71720.0,55369.0,39624.0,1
1276031.0,164819.0,1061212.0,294892.0,15534.0,244.0,25855.0,100000.0,23186.0,39732.0,22488.0,71956.0,98505.0,0
1477833.0,218530.0,1209303.0,315062.0,76312.0,29377.0,12352.0,100000.0,489.0,49513.0,58830.0,89294.0,24465.0,0
2358637.0,197040.0,2111597.0,254863.0,36683.0,45875.0,2148.0,100000.0,12334.0,53817.0,69671.0,80705.0,51886.0,0
2476696.0,2722986.5949427793,0.0,274387.0,95667.0,47224.0,32330.0,200000.0,11415.0,94297.0,72069.0,85336.0,93182.0,1
1180316.0,25556.0,1104760.0,162279.0,6968.0,3748.0,8802.0,0.0,6038.0,74067.0,17993.0,62138.0,97916.0,0
1061614.0,1110184.8535502679,0.0,183850.0,57649.0,34393.0,39661.0,0.0,7060.0,42804.0,47628.0,56332.0,60963.0,1
996387.0,21399.0,924988.0,84426.0,3262.0,1436.0,7853.0,0.0,8848.0,57888.0,41511.0,79957.0,53012.0,0
426155.0,331589.0,44566.0,358385.0,74055.0,7797.0,45254.0,200000.0,4483.0,44172.0,56318.0,76449.0,79310.0,0
1058956.0,255669.0,753287.0,341501.0,25675.0,9275.0,1375.0,200000.0,19344.0,99499.0,26971.0,52281.0,29923.0,0
1409612.0,215008.0,1144604.0,101281.0,12391.0,48924.0,41081.0,100000.0,12612.0,45385.0,92513.0,65440.0,45465.0,0
428625.0,146164.0,232461.0,208389.0,13682.0,9627.0,11819.0,100000.0,11036.0,28130.0,69498.0,45105.0,46409.0,0
2338762.0,268294.0,2020468.0,280191.0,4992.0,8226.0,44100.0,200000.0,10976.0,47333.0,18495.0,26650.0,65949.0,0
900315.0,388401.31195617345,461913.68804382655,368793.0,277309.31195617345,23799.0,47411.0,100000.0,24264.0,77753.0,88289.0,86167.0,31767.0,1
2310705.0,109668.0,2151037.0,299055.0,18375.0,29345.0,42833.0,0.0,19115.0,45534.0,88839.0,90732.0,87434.0,0
2298739.0,139112.0,2109627.0,82261.0,90009.0,10338.0,37356.0,0.0,1409.0,97535.0,50006.0,58431.0,71818.0,0
2138993.0,179005.0,1909988.0,123309.0,117449.0,18690.0,20045.0,0.0,22821.0,60217.0,19254.0,34159.0,81606.0,0
1940889.0,152417.0,1738472.0,115292.0,94767.0,31721.0,5033.0,0.0,20896.0,24951.0,96925.0,70083.0,35803.0,0
1814397.0,359317.0,1405080.0,388877.0,60710.0,43856.0,49423.0,200000.0,5328.0,69964.0,93701.0,79853.0,98941.0,0
925134.0,217761.0,657373.0,238588.0,56408.0,37952.0,1627.0,100000.0,21774.0,51299.0,93394.0,62279.0,67638.0,0
1439504.0,169000.0,1220504.0,1112110.5910556787,112701.0,14022.0,19583.0,0.0,22694.0,28483.0,54232.0,48248.0,96270.0,1
2337878.0,226944.0,2060934.0,329768.0,147026.0,39876.0,17719.0,0.0,22323.0,54884.0,98064.0,53838.0,45291.0,0
2158489.0,114656.0,1993833.0,237547.0,71569.0,29425.0,3159.0,0.0,10503.0,29083.0,58752.0,61374.0,59925.0,0
1103662.0,1094554.3887523273,0.0,263852.0,10103.0,31422.0,20711.0,100000.0,1403.0,37700.0,59714.0,61016.0,42794.0,1
1296209.0,143222.0,1102987.0,126403.0,103061.0,16508.0,4616.0,0.0,19037.0,50703.0,37374.0,83822.0,69838.0,0
1707506.0,242641.0,1414865.0,1708223.5008043363,126374.0,13136.0,2887.0,100000.0,244.0,68561.0,27786.0,63118.0,50899.0,1
492193.0,127054.0,315139.0,150202.0,74601.0,29546.0,20590.0,0.0,2317.0,87998.0,87325.0,52465.0,62718.0,0
2031993.0,157338.0,1824655.0,237489.0,93500.0,17755.0,42065.0,0.0,4018.0,23073.0,75599.0,48081.0,55304.0,0
1850503.0,194366.0,1606137.0,112441.0,14995.0,13543.0,41505.0,100000.0,24323.0,72440.0,36262.0,97758.0,52452.0,0
2451531.0,183518.0,2218013.0,112174.0,93027.0,46335.0,23849.0,0.0,20307.0,26220.0,73184.0,90946.0,20565.0,0
2014737.0,105838.0,1858899.0,157842.0,29063.0,37710.0,25186.0,0.0,13879.0,66198.0,61520.0,85737.0,81125.0,0
490093.0,236909.0,203184.0,180123.0,61753.0,14226.0,38185.0,100000.0,22745.0,70831.0,74664.0,55090.0,94606.0,0
1161985.0,412219.0,699766.0,222980.0,120606.0,30499.0,46854.0,200000.0,14260.0,44412.0,78018.0,99227.0,66000.0,0
1898771.0,1498727.3828523206,350043.61714767944,180167.0,118028.0,7697.0,29991.0,0.0,1326701.3828523206,83046.0,71016.0,62958.0,47535.0,1
1372346.0,275060.0,1047286.0,205438.0,118333.0,27564.0,13929.0,100000.0,15234.0,71789.0,28760.0,80103.0,87979.0,0
1503913.0,158965.0,1294948.0,111778.0,111718.0,10770.0,31105.0,0.0,5372.0,58639.0,33472.0,25720.0,58752.0,0
1197968.0,320724.0,827244.0,158356.0,52446.0,31371.0,35398.0,200000.0,1509.0,74675.0,88634.0,46111.0,49691.0,0
2392825.0,138505.75397026358,2204319.2460297365,303461.0,247975.75397026358,13029.0,495.0,0.0,12975.0,86816.0,66955.0,90546.0,95597.0,1
1430117.0,277685.0,1102432.0,269139.0,1481.0,47466.0,6772.0,200000.0,21966.0,48898.0,31183.0,97339.0,81266.0,0
2331451.0,271745.0,2009706.0,397712.0,2763.0,29007.0,24277.0,200000.0,15698.0,65745.0,93352.0,97231.0,36683.0,0
2287383.0,213643.0,2023740.0,1829801.4119510604,133653.0,29978.0,40277.0,0.0,9735.0,47236.0,92560.0,85325.0,36366.0,1
1096358.0,827298.7338567587,219059.26614324132,255767.0,76848.0,5543.0,35693.0,0.0,689590.7338567587,81049.0,42159.0,47779.0,79107.0,1
1009996.0,48953.0,911043.0,146914.0,5750.0,8792.0,10313.0,0.0,24098.0,58350.0,97840.0,64311.0,84133.0,0
1167950.0,58995.0,1058955.0,344598.0,20176.0,30564.0,228.0,0.0,8027.0,61891.0,95299.0,25215.0,80181.0,0
1007812.0,129714.0,828098.0,364890.0,85024.0,9772.0,12632.0,0.0,22286.0,85044.0,95883.0,60507.0,30343.0,0
1778164.0,215554.0,1512610.0,2096836.9330137984,122746.0,33769.0,46994.0,0.0,12045.0,28080.0,86915.0,53347.0,81299.0,1
1686936.0,198898.0,1438038.0,282346.0,135699.0,19041.0,40544.0,0.0,3614.0,50349.0,86953.0,59285.0,75410.0,0
712250.0,188073.0,474177.0,608095.9276658525,112599.0,16755.0,37845.0,0.0,20874.0,72051.0,67470.0,84145.0,77248.0,1
1976590.0,68258.0,1858332.0,235604.0,13255.0,36133.0,12479.0,0.0,6391.0,82379.0,57574.0,20475.0,79359.0,0
2299492.0,218260.0,2031232.0,1795065.9828567675,90265.0,13699.0,6297.0,100000.0,7999.0,50208.0,64082.0,53376.0,59903.0,1
1332817.0,191210.0,1091607.0,92828.0,31379.0,21999.0,25161.0,100000.0,12671.0,49492.0,28220.0,44072.0,20479.0,0
2055016.0,199386.3481429228,1805629.6518570771,288347.0,292383.3481429228,7384.0,3729.0,0.0,10892.0,26827.0,51906.0,64087.0,28109.0,1
1649728.0,126523.0,1473205.0,301095.0,61844.0,16260.0,29850.0,0.0,18569.0,26642.0,34501.0,45018.0,63950.0,0
1799872.0,310460.0,1439412.0,1296043.9999091888,135639.0,16972.0,34178.0,100000.0,23671.0,41520.0,19694.0,27251.0,64149.0,1
1142406.0,227425.0,864981.0,322717.0,79768.0,6828.0,34629.0,100000.0,6200.0,81484.0,33344.0,83232.0,37257.0,0
1999601.0,197145.0,1752456.0,1990518.303840866,8024.0,45947.0,32335.0,100000.0,10839.0,33335.0,67110.0,97842.0,58470.0,1
899876.0,84354.0,765522.0,235378.0,35842.0,24338.0,21045.0,0.0,3129.0,47527.0,73232.0,43483.0,34690.0,0
2083541.0,275259.0,1758282.0,307135.0,107228.0,26025.0,29878.0,100000.0,12128.0,93777.0,45601.0,28470.0,69216.0,0
2300163.0,137805.0,2112358.0,271420.0,91829.0,16524.0,23122.0,0.0,6330.0,39613.0,42880.0,87304.0,83593.0,0
1766853.0,91483.0,1625370.0,1482409.196556984,27518.0,33045.0,8307.0,0.0,22613.0,46627.0,47302.0,63015.0,82256.0,1
653490.0,267415.55063269706,336074.44936730294,231426.0,274644.55063269706,30209.0,49646.0,0.0,24514.0,80980.0,19156.0,71375.0,62374.0,1
1368452.0,1255469.1860013336,62982.81399866636,104045.0,52953.0,20173.0,38650.0,100000.0,17009.0,63630.0,40881.0,68957.0,51523.0,1
1290695.0,113859.0,1126836.0,217653.0,55276.0,35739.0,16932.0,0.0,5912.0,98674.0,93578.0,34447.0,71710.0,0
1953731.0,344174.0,1559557.0,2024299.854607382,123489.0,46806.0,49036.0,100000.0,24843.0,45505.0,47776.0,54222.0,85180.0,1
487955.0,173309.0,264646.0,364929.0,63059.0,41743.0,46279.0,0.0,22228.0,39238.0,58779.0,92367.0,52171.0,0
870452.0,281776.0,538676.0,657447.3517641932,145406.0,14389.0,6464.0,100000.0,15517.0,90795.0,19257.0,40118.0,92563.0,1
865757.0,118868.0,696889.0,231165.0,80059.0,12242.0,17380.0,0.0,9187.0,98623.0,92824.0,25529.0,71778.0,0
2366197.0,315361.0,2000836.0,266987.0,4986.0,46999.0,47204.0,200000.0,16172.0,89799.0,82510.0,57381.0,96374.0,0
1592324.0,182921.0,1359403.0,87684.0,33665.0,5197.0,28899.0,100000.0,15160.0,68807.0,36701.0,80945.0,23395.0,0
451745.0,770625.2330339791,0.0,145794.0,139784.0,18816.0,45747.0,200000.0,355826.233033979,45299.0,50102.0,25793.0,93661.0,1
1786980.0,132410.0,1604570.0,275877.0,93095.0,5606.0,21209.0,0.0,12500.0,32887.0,94417.0,69157.0,67209.0,0
2498404.0,1983663.314052464,464740.685947536,85774.0,15523.0,33776.0,19037.0,100000.0,1812862.314052464,24210.0,61976.0,41159.0,46878.0,1
1907630.0,2174907.504273669,0.0,269699.0,58160.0,41183.0,24813.0,0.0,6468.0,89876.0,70767.0,26650.0,66083.0,1
628071.0,178251.0,399820.0,200906.0,100546.0,37770.0,23308.0,0.0,16627.0,94635.0,44147.0,99476.0,27200.0,0
1614449.0,378464.0,1185985.0,93893.0,78542.0,31899.0,43881.0,200000.0,24142.0,91271.0,88761.0,52148.0,46842.0,0
1387471.0,119421.0,1218050.0,1548888.1246812819,67766.0,28112.0,20224.0,0.0,3319.0,91692.0,37520.0,72568.0,99675.0,1
1623520.0,147428.0,1426092.0,172493.0,68136.0,49028.0,6008.0,0.0,24256.0,32208.0,96441.0,53102.0,35794.0,0
1502127.0,278270.0,1173857.0,231385.0,113776.0,44439.0,10358.0,100000.0,9697.0,68229.0,38562.0,24861.0,45409.0,0
1896972.0,146749.0,1700223.0,309416.0,61842.0,32247.0,30966.0,0.0,21694.0,88265.0,33493.0,83502.0,60582.0,0
717537.0,270906.0,396631.0,550548.9939840721,122808.0,34484.0,1141.0,100000.0,12473.0,32395.0,44846.0,35866.0,38911.0,1
525885.0,589915.0385759795,0.0,307208.0,48442.0,13001.0,15103.0,0.0,24977.0,51037.0,52865.0,32163.0,90997.0,1
1938601.0,72086.0,1816515.0,136307.0,28230.0,2671.0,30024.0,0.0,11161.0,70410.0,24495.0,38317.0,28695.0,0
1967438.0,213413.0,1704025.0,100074.0,142180.0,9424.0,45349.0,0.0,16460.0,57726.0,68765.0,78302.0,70592.0,0
1347609.0,201740.0,1095869.0,212161.0,125355.0,44172.0,23464.0,0.0,8749.0,86375.0,90970.0,24736.0,86366.0,0
961165.0,135481.0,775684.0,1082279.2471415445,101407.0,390.0,32919.0,0.0,765.0,74253.0,88074.0,54805.0,24003.0,1
1954510.0,118863.0,1785647.0,398215.0,63185.0,46165.0,8320.0,0.0,1193.0,28339.0,82255.0,74302.0,24488.0,0
2066471.0,208443.03983093493,1808027.960169065,310893.0,210175.03983093493,4922.0,31186.0,0.0,1907.0,65307.0,21715.0,87647.0,44769.0,1
1902025.0,232154.0,1619871.0,120695.0,55805.0,29122.0,40775.0,100000.0,6452.0,85422.0,66381.0,47162.0,64049.0,0
1450493.0,1482518.749603505,0.0,101447.0,142326.0,33575.0,42058.0,0.0,14162.0,38313.0,50224.0,62083.0,67139.0,1
1068406.0,122021.0,896385.0,98099.0,39194.0,23888.0,40734.0,0.0,18205.0,26709.0,36928.0,51095.0,24282.0,0
533554.0,411407.42360006203,72146.57639993797,375767.0,261645.42360006203,32443.0,48674.0,100000.0,2431.0,80538.0,88066.0,34721.0,96448.0,1
1880035.0,158442.0,1671593.0,163555.0,93422.0,30497.0,34159.0,0.0,364.0,24113.0,59303.0,56274.0,83735.0,0
2285077.0,1248995.1478660945,986081.8521339055,325739.0,149886.0,36386.0,2121.0,0.0,1055056.1478660945,77705.0,80154.0,63109.0,71660.0,1
1542647.0,73332.0,1419315.0,316281.0,37548.0,21067.0,9824.0,0.0,4893.0,54721.0,36614.0,34137.0,62175.0,0
498818.0,290497.0,158321.0,531162.7829155162,58870.0,17576.0,2708.0,200000.0,11343.0,27003.0,28757.0,21745.0,25412.0,1
1076022.0,194516.0,831506.0,154965.0,118094.0,44632.0,9637.0,0.0,22153.0,93446.0,73605.0,65104.0,66585.0,0
2219822.0,92325.0,2077497.0,153402.0,28054.0,27832.0,15627.0,0.0,20812.0,78488.0,87488.0,88311.0,23962.0,0
862052.0,190491.0,621561.0,345888.0,46218.0,22927.0,15474.0,100000.0,5872.0,57226.0,55155.0,62787.0,78177.0,0
1890077.0,116675.0,1723402.0,392727.0,91683.0,931.0,20008.0,0.0,4053.0,87141.0,63471.0,48859.0,64527.0,0
1593104.0,200290.0,1342814.0,145633.0,49812.0,249.0,27281.0,100000.0,22948.0,73865.0,40726.0,53348.0,98464.0,0
1168734.0,311688.0,807046.0,335948.0,95985.0,3092.0,4922.0,200000.0,7689.0,77535.0,36215.0,61363.0,65648.0,0
